customer_id,first_name,last_name,email,phone,age,gender,city,state,tenure_months,account_status,plan_type,monthly_revenue,voice_minutes_30d,data_gb_30d,sms_count_30d,last_payment_date,payment_method,overdue_amount,satisfaction_score,nps_score,support_tickets_6m,last_support_date,churn_risk,products_owned,recommended_products
CUST_000859,Dana,Alexander,dana.alexander@yahoo.com,+1-562-402-5825x4318,79,Female,Lake Dennisland,Florida,97,Suspended,Standard,71.49,647.8,35.76,42,2025-06-11,Debit Card,0.0,2.6,9,1,2025-06-19,Medium,"Mobile Service, Internet, Device Protection","Unlimited Data Plan, International Package"
CUST_000860,Douglas,Randall,douglas.randall@gmail.com,+1-449-510-6018x3647,50,Male,Cooperside,Hawaii,106,Suspended,Standard,104.33,439.0,7.62,54,2025-08-05,Bank Transfer,0.0,4.85,1,0,,Low,"Mobile Service, Internet, Cloud Storage",TV Bundle
CUST_000861,Thomas,Stone,thomas.stone@gmail.com,+1-872-425-7754x58472,57,Female,West Douglasland,North Carolina,113,Inactive,Standard,78.88,204.2,18.79,55,2025-08-10,Credit Card,0.0,3.24,-3,0,,Low,"Mobile Service, Internet",Unlimited Data Plan
CUST_000862,Kimberly,Santiago,kimberly.santiago@yahoo.com,(983)516-0827x1721,72,Female,South Kristin,Washington,76,Active,Basic,59.22,158.4,22.14,58,2025-06-13,Debit Card,0.0,3.62,-3,5,2025-08-20,Medium,"Mobile Service, Insurance, Device Protection, International Roaming","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000863,Anne,Aguilar,anne.aguilar@gmail.com,8524229993,39,Female,Lake Ronaldmouth,Texas,117,Suspended,Premium,107.88,318.7,17.73,47,2025-08-13,Debit Card,0.0,3.68,6,3,2025-06-15,Low,"Mobile Service, TV Service, Device Protection","Unlimited Data Plan, Home Internet"
CUST_000864,Charles,Turner,charles.turner@hotmail.com,+1-523-725-5398,41,Male,Josephville,New York,92,Active,Standard,70.3,154.1,42.56,56,2025-08-01,Debit Card,0.0,2.8,-2,3,2025-06-27,Medium,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000865,Steven,Manning,steven.manning@yahoo.com,626.943.0954,24,Male,East Patriciashire,New Hampshire,41,Active,Premium,138.14,616.9,21.16,59,2025-05-23,Debit Card,0.0,1.58,2,2,2025-03-30,High,"Mobile Service, Internet, International Roaming, Cloud Storage","Unlimited Data Plan, Device Upgrade, Home Security System"
CUST_000866,Ashley,Alexander,ashley.alexander@gmail.com,9537978713,48,Male,New Stephanie,North Dakota,60,Active,Standard,71.24,357.0,22.92,54,2025-06-15,Credit Card,0.0,3.18,4,3,2025-03-19,Medium,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade"
CUST_000867,Edward,Burnett,edward.burnett@gmail.com,(656)908-3200,35,Female,Stonehaven,Oregon,29,Active,Standard,71.67,13.7,18.97,56,2025-07-04,Debit Card,0.0,4.8,-7,2,2025-04-30,Medium,"Mobile Service, Internet",Unlimited Data Plan
CUST_000868,Frances,Steele,frances.steele@hotmail.com,001-658-652-3860x030,33,Female,South Deanna,Oregon,63,Active,Standard,93.12,372.7,14.53,40,2025-08-14,Debit Card,0.0,4.32,-1,2,2025-07-26,Low,"Mobile Service, Internet, Cloud Storage",TV Bundle
CUST_000869,Audrey,Rodriguez,audrey.rodriguez@gmail.com,(323)691-0292x950,36,Male,South Joshua,West Virginia,2,Active,Standard,65.89,73.6,42.58,56,2025-07-11,Debit Card,0.0,3.56,-6,1,2025-03-31,Medium,"Mobile Service, Internet, Cloud Storage",Unlimited Data Plan
CUST_000870,Brian,Morrow,brian.morrow@gmail.com,001-367-413-9719,65,Female,Williamsberg,Washington,104,Active,Premium,144.64,149.0,27.42,56,2025-06-06,Debit Card,0.0,4.36,-10,4,2025-03-16,Medium,"Mobile Service, Internet","Unlimited Data Plan, Home Security System"
CUST_000871,Jared,Wilson,jared.wilson@hotmail.com,001-876-372-0191x116,47,Female,East Bobby,South Carolina,119,Active,Basic,39.64,119.0,45.08,51,2025-08-01,Debit Card,0.0,2.16,-8,3,2025-02-28,Medium,"Mobile Service, International Roaming","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000872,Sean,Sharp,sean.sharp@hotmail.com,001-787-533-9304x9366,78,Male,Lake Haroldport,Wyoming,29,Active,Basic,39.94,136.8,28.13,65,2025-07-12,Bank Transfer,111.38,2.64,0,5,2025-03-14,High,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000873,Edward,Glover,edward.glover@gmail.com,214-708-6825,49,Male,East Caitlyn,Missouri,85,Inactive,Premium,119.88,96.5,6.51,49,2025-06-04,Credit Card,0.0,4.81,8,0,,Low,"Mobile Service, Internet, Insurance, Device Protection, International Roaming",Home Security System
CUST_000874,Andre,Morrow,andre.morrow@gmail.com,001-955-261-0399x529,66,Male,East Tanyaville,Georgia,12,Active,Basic,38.02,228.0,18.12,51,2025-06-18,Bank Transfer,0.0,4.28,-4,4,2025-03-31,Medium,"Mobile Service, Insurance, Device Protection, International Roaming",Unlimited Data Plan
CUST_000875,Rodney,Howard,rodney.howard@yahoo.com,+1-456-242-3041,46,Female,South Sarah,Nevada,51,Active,Basic,39.78,275.1,11.5,53,2025-06-03,Credit Card,0.0,2.46,5,4,2025-05-03,High,"Mobile Service, Insurance, Device Protection","International Package, Home Internet"
CUST_000876,Christina,Mendoza,christina.mendoza@hotmail.com,840.529.9071x6690,57,Male,East Michelle,North Dakota,106,Active,Standard,51.91,80.6,31.77,49,2025-07-25,Credit Card,0.0,4.38,-8,0,,Low,"Mobile Service, Insurance",Unlimited Data Plan
CUST_000877,Sierra,Rodriguez,sierra.rodriguez@yahoo.com,820-934-0301x095,66,Female,Richardsonport,South Carolina,72,Active,Standard,94.38,527.5,39.82,52,2025-05-29,Debit Card,0.0,2.84,8,1,2025-05-05,Medium,"Mobile Service, Cloud Storage","Unlimited Data Plan, International Package"
CUST_000878,Scott,Rhodes,scott.rhodes@yahoo.com,(246)323-4712x476,71,Female,New Brianville,North Carolina,97,Active,Premium,122.78,220.7,13.22,48,2025-06-03,Debit Card,0.0,2.73,-8,0,,Medium,"Mobile Service, Internet, TV Service, Cloud Storage",Device Upgrade
CUST_000879,Benjamin,Johnson,benjamin.johnson@hotmail.com,(283)317-6417x26808,21,Male,Sethberg,Pennsylvania,111,Active,Basic,66.15,282.3,30.1,57,2025-05-25,Credit Card,0.0,1.3,-2,1,2025-08-09,High,"Mobile Service, International Roaming",Unlimited Data Plan
CUST_000880,Jennifer,Mccann,jennifer.mccann@hotmail.com,5712380671,47,Male,Marquezmouth,Colorado,82,Active,Enterprise,188.14,196.5,19.07,45,2025-05-27,Credit Card,0.0,2.41,6,0,,Medium,"Mobile Service, TV Service, Home Security, Business Solutions, Device Protection",Unlimited Data Plan
CUST_000881,Lisa,Roberts,lisa.roberts@hotmail.com,474-736-2130x096,77,Female,Seanchester,Rhode Island,4,Active,Basic,54.85,276.3,19.12,48,2025-06-16,Credit Card,0.0,3.25,-10,0,,High,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000882,Tyler,Harris,tyler.harris@hotmail.com,8538396274,65,Female,Morrowland,Minnesota,50,Active,Standard,83.69,324.2,15.0,45,2025-07-18,Debit Card,0.0,2.77,-5,1,2025-03-06,Low,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000883,Alicia,Rivas,alicia.rivas@hotmail.com,300.304.6661x4590,54,Male,South Briannamouth,Delaware,4,Active,Premium,105.33,200.2,10.04,56,2025-08-19,Credit Card,0.0,3.52,-6,1,2025-04-11,Medium,"Mobile Service, Internet, Cloud Storage",International Package
CUST_000884,Benjamin,Curry,benjamin.curry@yahoo.com,001-738-581-9490,18,Female,West Kristenton,Kentucky,94,Active,Standard,81.35,62.6,26.09,51,2025-07-21,Debit Card,46.13,2.86,-1,1,2025-06-20,Medium,"Mobile Service, Internet",Unlimited Data Plan
CUST_000885,Warren,Morton,warren.morton@yahoo.com,+1-397-869-8731x3797,41,Female,Morrisonport,Connecticut,7,Suspended,Standard,47.08,78.1,29.95,53,2025-07-01,Bank Transfer,0.0,3.44,-9,0,,Medium,"Mobile Service, Internet, Cloud Storage",Unlimited Data Plan
CUST_000886,Rebecca,Moses,rebecca.moses@gmail.com,574.407.7943,44,Male,Samuelborough,West Virginia,112,Active,Basic,62.31,508.7,44.95,57,2025-07-28,Debit Card,0.0,3.71,-3,1,2025-06-02,Low,"Mobile Service, International Roaming, Cloud Storage","Unlimited Data Plan, Device Upgrade, Home Internet"
CUST_000887,Elizabeth,Larson,elizabeth.larson@hotmail.com,001-419-270-1426,69,Female,South Brent,New Jersey,37,Suspended,Premium,93.72,189.5,39.4,48,2025-08-10,Bank Transfer,0.0,1.83,10,2,2025-08-16,Medium,"Mobile Service, Internet, TV Service",Unlimited Data Plan
CUST_000888,Amber,Jackson,amber.jackson@gmail.com,(902)404-1813x59989,59,Female,North Theresatown,Washington,92,Active,Premium,151.05,319.1,16.61,48,2025-08-12,Credit Card,0.0,3.69,1,1,2025-06-06,Low,"Mobile Service, TV Service, Home Security",Unlimited Data Plan
CUST_000889,William,Matthews,william.matthews@yahoo.com,+1-580-918-6448x22175,70,Male,Samueltown,Ohio,74,Active,Premium,161.46,189.1,24.05,63,2025-06-08,Debit Card,0.0,3.7,8,1,2025-03-05,Medium,"Mobile Service, Internet, Home Security",Unlimited Data Plan
CUST_000890,Lisa,Green,lisa.green@gmail.com,(375)471-2369x14961,64,Male,Craigshire,Louisiana,17,Suspended,Standard,62.12,54.8,3.01,50,2025-08-07,Debit Card,0.0,3.61,-10,0,,Low,"Mobile Service, Cloud Storage",Home Internet
CUST_000891,Frederick,Santiago,frederick.santiago@hotmail.com,327.869.7040x95314,32,Male,West Ronaldfort,Oklahoma,89,Active,Standard,74.91,164.3,53.46,57,2025-07-24,Credit Card,0.0,2.55,-6,3,2025-04-11,Medium,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000892,Gregory,Mitchell,gregory.mitchell@hotmail.com,+1-883-456-5179,74,Female,Daniellechester,Vermont,104,Active,Basic,47.74,83.4,5.57,51,2025-07-24,Debit Card,0.0,3.76,6,0,,Low,Mobile Service,
CUST_000893,Justin,Bishop,justin.bishop@yahoo.com,+1-634-496-0478,32,Female,South Alexanderside,Michigan,57,Active,Basic,47.35,770.5,36.18,40,2025-06-01,Credit Card,158.54,4.01,3,1,2025-05-07,Medium,"Mobile Service, Device Protection","Unlimited Data Plan, Home Internet"
CUST_000894,Douglas,Zavala,douglas.zavala@yahoo.com,001-536-648-8208,36,Female,Patelhaven,Iowa,11,Active,Premium,156.97,406.7,12.26,51,2025-07-21,Credit Card,0.0,4.76,9,0,,Low,"Mobile Service, Internet","Device Upgrade, TV Bundle"
CUST_000895,Blake,Graham,blake.graham@yahoo.com,(672)387-9916x0911,52,Female,Port Daniel,Wisconsin,71,Active,Standard,61.87,572.8,17.23,35,2025-08-01,Bank Transfer,0.0,2.63,-5,1,2025-04-11,Low,"Mobile Service, Internet, Device Protection, International Roaming",Unlimited Data Plan
CUST_000896,Michael,Campos,michael.campos@hotmail.com,+1-223-661-3376x0523,76,Male,Angelaville,Montana,57,Active,Basic,23.46,420.1,58.68,58,2025-06-24,Credit Card,0.0,2.89,-2,2,2025-07-23,High,"Mobile Service, Insurance, Device Protection","Unlimited Data Plan, Home Internet"
CUST_000897,Maria,Johnson,maria.johnson@gmail.com,(544)672-4191x650,52,Male,Anthonyshire,Nebraska,84,Active,Standard,84.0,178.3,23.3,60,2025-07-01,Credit Card,0.0,1.65,2,1,2025-08-05,High,"Mobile Service, Internet, Device Protection","Unlimited Data Plan, Device Upgrade"
CUST_000898,Bryan,Campos,bryan.campos@yahoo.com,001-818-924-9898x0880,50,Female,North Joseph,New Hampshire,32,Active,Premium,110.65,223.3,30.16,34,2025-06-18,Credit Card,0.0,2.42,0,1,2025-05-13,Medium,"Mobile Service, Internet, TV Service, Device Protection",Unlimited Data Plan
CUST_000899,Zachary,Carney,zachary.carney@gmail.com,992-666-4869x89396,66,Male,Bradleyland,Massachusetts,49,Active,Enterprise,218.74,1189.5,15.87,65,2025-06-25,Cash,0.0,2.93,-5,0,,Medium,"Mobile Service, Business Solutions, Device Protection, International Roaming, Cloud Storage",Unlimited Data Plan
CUST_000900,Brianna,Werner,brianna.werner@hotmail.com,7115929207,32,Male,Smallton,Minnesota,3,Active,Basic,50.68,282.7,19.71,65,2025-06-03,Bank Transfer,0.0,3.07,8,2,2025-03-07,High,Mobile Service,Unlimited Data Plan
CUST_000901,Thomas,Henderson,thomas.henderson@hotmail.com,5398886365,20,Female,North Xavier,Kentucky,60,Active,Standard,83.32,309.6,54.66,55,2025-06-23,Credit Card,0.0,0.9,-10,3,2025-05-05,High,Mobile Service,"Unlimited Data Plan, Device Upgrade"
CUST_000902,Carol,Gray,carol.gray@gmail.com,6094942489,33,Male,West Samanthafurt,Utah,18,Active,Standard,103.68,907.1,28.64,59,2025-08-15,Bank Transfer,79.39,1.91,7,2,2025-04-16,High,"Mobile Service, International Roaming","Unlimited Data Plan, Home Internet"
CUST_000903,Kristen,Yang,kristen.yang@hotmail.com,+1-766-876-0564x204,65,Male,Tracymouth,Michigan,101,Active,Standard,56.66,549.8,31.42,43,2025-07-14,Credit Card,0.0,4.39,4,3,2025-08-14,Low,Mobile Service,"Unlimited Data Plan, Home Internet"
CUST_000904,Anthony,Hayes,anthony.hayes@yahoo.com,001-453-438-9062x35466,78,Female,Rogersport,Arkansas,107,Inactive,Standard,52.8,182.3,49.1,50,2025-06-02,Bank Transfer,0.0,4.12,3,2,2025-05-09,Medium,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, International Package, TV Bundle"
CUST_000905,Cynthia,Munoz,cynthia.munoz@yahoo.com,600.462.2122,41,Male,Pattersonfort,Vermont,105,Active,Premium,151.31,151.6,15.03,49,2025-07-25,Credit Card,0.0,3.93,3,0,,Low,"Mobile Service, Internet, TV Service, Device Protection",Unlimited Data Plan
CUST_000906,Thomas,Morales,thomas.morales@yahoo.com,+1-616-801-1241x158,60,Male,North Kathleenside,Alabama,35,Active,Enterprise,203.97,32.5,21.78,43,2025-06-02,Credit Card,100.11,2.67,7,2,2025-05-25,High,"Mobile Service, Internet, TV Service, Home Security, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000907,Brianna,Hendrix,brianna.hendrix@yahoo.com,001-678-923-1299x570,76,Male,Lake Ricky,Kentucky,32,Active,Standard,100.75,227.0,24.16,57,2025-08-13,Cash,0.0,3.67,1,1,2025-03-25,Low,"Mobile Service, Insurance, Cloud Storage","Unlimited Data Plan, International Package, Device Upgrade"
CUST_000908,Danielle,Coleman,danielle.coleman@gmail.com,001-812-203-8437x5365,25,Female,Spencerburgh,Mississippi,46,Inactive,Enterprise,178.03,112.2,13.51,47,2025-06-17,Debit Card,0.0,2.05,-10,0,,Medium,"Mobile Service, Internet, TV Service, Home Security, Business Solutions, Device Protection",International Package
CUST_000909,Stacy,Thompson,stacy.thompson@gmail.com,283-885-4540,37,Female,Kevinstad,Maine,109,Suspended,Basic,44.54,141.9,13.2,53,2025-07-25,Credit Card,0.0,4.76,4,2,2025-05-23,Low,Mobile Service,
CUST_000910,Matthew,Thomas,matthew.thomas@gmail.com,912-332-7489,69,Male,Gonzalesfurt,Wisconsin,9,Active,Premium,113.0,263.8,15.3,63,2025-06-12,Bank Transfer,0.0,3.99,-4,2,2025-04-10,High,"Mobile Service, Internet, TV Service, Home Security, Insurance","Unlimited Data Plan, Device Upgrade"
CUST_000911,Elizabeth,Newman,elizabeth.newman@hotmail.com,001-227-220-3886x2175,65,Male,New Kristenbury,Arizona,106,Active,Premium,107.12,308.1,13.12,36,2025-06-16,Debit Card,0.0,1.5,5,3,2025-04-26,High,"Mobile Service, Internet, TV Service, Device Protection",
CUST_000912,Jennifer,Lee,jennifer.lee@yahoo.com,+1-235-288-2493x534,46,Female,New Cesarfurt,New Hampshire,51,Active,Premium,153.69,116.7,19.14,60,2025-07-08,Credit Card,0.0,1.72,3,0,,Medium,"Mobile Service, Internet, TV Service, Insurance, Cloud Storage",Unlimited Data Plan
CUST_000913,William,Palmer,william.palmer@gmail.com,(752)344-4544x60838,33,Female,Morrisonborough,New Hampshire,95,Active,Premium,99.66,385.4,28.7,56,2025-07-30,Bank Transfer,0.0,3.74,1,1,2025-07-24,Low,"Mobile Service, Internet, TV Service, Insurance","Unlimited Data Plan, Device Upgrade"
CUST_000914,Andrea,Smith,andrea.smith@hotmail.com,+1-853-491-2878x8486,68,Female,West Victoriamouth,New Mexico,35,Active,Standard,84.35,73.1,16.69,43,2025-07-18,Debit Card,0.0,4.66,-8,2,2025-07-08,Low,"Mobile Service, Internet, Device Protection","Unlimited Data Plan, TV Bundle"
CUST_000915,Dean,Mendoza,dean.mendoza@yahoo.com,624.463.0198x642,67,Female,Port Angela,Iowa,103,Active,Standard,71.43,185.1,52.13,47,2025-07-19,Debit Card,0.0,4.18,1,1,2025-05-20,Low,"Mobile Service, Internet, International Roaming",Unlimited Data Plan
CUST_000916,Francisco,Young,francisco.young@hotmail.com,521-487-0629,57,Male,Lake Belindaborough,Hawaii,89,Active,Standard,92.96,372.7,39.06,49,2025-06-06,Credit Card,0.0,4.56,4,1,2025-03-17,Low,"Mobile Service, Internet",Unlimited Data Plan
CUST_000917,Bradley,Wilson,bradley.wilson@gmail.com,820.301.8676,43,Male,North Williamside,Utah,85,Active,Standard,52.44,472.4,35.26,47,2025-07-08,Credit Card,167.1,3.37,-4,2,2025-07-10,Medium,"Mobile Service, Internet","Unlimited Data Plan, Device Upgrade"
CUST_000918,Paul,Smith,paul.smith@gmail.com,235-961-4038x4531,24,Male,Robertside,Tennessee,22,Active,Basic,44.75,920.1,4.67,48,2025-06-05,Debit Card,0.0,2.04,10,1,2025-03-31,Medium,Mobile Service,
CUST_000919,Leslie,Ortiz,leslie.ortiz@hotmail.com,810-903-0762x05459,33,Male,West Andrewton,Nevada,93,Inactive,Standard,89.37,155.2,21.52,37,2025-07-04,Debit Card,0.0,4.59,-5,1,2025-08-15,Low,"Mobile Service, Internet, Insurance, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000920,Elizabeth,Henderson,elizabeth.henderson@gmail.com,206-954-1134,54,Male,Craigshire,Louisiana,44,Active,Basic,37.01,326.5,32.26,61,2025-08-05,Credit Card,0.0,3.57,-9,2,2025-06-22,Low,Mobile Service,Unlimited Data Plan
CUST_000921,Terrance,Mills,terrance.mills@gmail.com,(883)466-8348x268,74,Female,Lawsontown,North Dakota,24,Active,Basic,61.39,479.4,30.34,67,2025-06-14,Credit Card,0.0,4.07,-7,1,2025-06-06,Low,Mobile Service,"Unlimited Data Plan, International Package, Home Internet"
CUST_000922,Ryan,Peters,ryan.peters@hotmail.com,001-717-887-9150,19,Male,West Shawn,California,86,Inactive,Basic,47.23,611.2,22.1,43,2025-07-17,Bank Transfer,0.0,3.4,-1,2,2025-05-21,Low,Mobile Service,Unlimited Data Plan
CUST_000923,Penny,Johnson,penny.johnson@hotmail.com,420.812.6578,28,Female,West Tiffanyside,Alabama,42,Active,Standard,84.26,286.0,26.66,60,2025-08-04,Bank Transfer,101.84,2.37,2,4,2025-08-15,High,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, Device Upgrade, TV Bundle"
CUST_000924,Ashley,Michael,ashley.michael@gmail.com,955.685.1777x412,77,Female,Guzmanland,Connecticut,94,Active,Basic,48.33,387.1,12.17,70,2025-07-14,Credit Card,0.0,3.82,-5,2,2025-07-02,Low,"Mobile Service, Device Protection, Cloud Storage",
CUST_000925,Laura,Newman,laura.newman@gmail.com,919-796-2642x229,25,Female,South Brianview,Washington,107,Active,Premium,84.87,136.8,35.91,63,2025-08-02,Bank Transfer,73.68,3.23,-3,1,2025-05-04,Medium,"Mobile Service, Internet, TV Service, Cloud Storage","Unlimited Data Plan, Device Upgrade"
CUST_000926,Joseph,Anderson,joseph.anderson@hotmail.com,(445)770-5682x092,23,Female,Rivasshire,Alaska,26,Active,Standard,61.83,361.4,21.79,60,2025-08-02,Cash,0.0,4.95,0,4,2025-03-03,Low,"Mobile Service, Internet, International Roaming","Unlimited Data Plan, Device Upgrade"
CUST_000927,Bryan,Ross,bryan.ross@hotmail.com,764-607-2324x72828,65,Female,North Christopherhaven,Tennessee,64,Active,Basic,48.99,496.8,14.57,69,2025-08-19,Debit Card,0.0,4.36,1,4,2025-07-30,Low,Mobile Service,"Device Upgrade, Home Internet"
CUST_000928,Zachary,Martin,zachary.martin@yahoo.com,001-373-212-6168x507,59,Female,Sherryton,Colorado,112,Active,Standard,54.81,327.7,10.03,51,2025-06-03,Credit Card,0.0,1.9,2,3,2025-06-13,High,"Mobile Service, Cloud Storage",Device Upgrade
CUST_000929,Nathan,Smith,nathan.smith@gmail.com,411.552.6105x370,26,Female,North Stevenchester,Pennsylvania,78,Active,Basic,39.58,284.5,30.11,48,2025-06-22,Bank Transfer,0.0,4.13,-4,2,2025-07-04,Medium,"Mobile Service, Cloud Storage","Unlimited Data Plan, International Package, Home Internet"
CUST_000930,Alexis,Krueger,alexis.krueger@yahoo.com,001-918-894-8543x298,19,Female,Port Meredith,Minnesota,23,Active,Standard,69.81,240.1,22.88,50,2025-06-04,Debit Card,181.95,4.68,6,1,2025-06-17,High,"Mobile Service, Internet, Insurance",Unlimited Data Plan
CUST_000931,Jonathan,Frye,jonathan.frye@gmail.com,(719)282-7348x13104,78,Male,West Kim,Texas,31,Active,Standard,45.9,746.4,38.44,53,2025-07-21,Credit Card,0.0,3.75,1,2,2025-05-11,Low,"Mobile Service, Internet","Unlimited Data Plan, International Package"
CUST_000932,Jeffrey,White,jeffrey.white@yahoo.com,635-874-8352x6806,73,Male,Lake Rubenborough,Pennsylvania,92,Active,Premium,124.35,640.9,20.23,65,2025-07-15,Credit Card,0.0,2.74,-7,1,2025-04-05,Low,"Mobile Service, Internet, TV Service",Unlimited Data Plan
CUST_000933,Veronica,Davies,veronica.davies@yahoo.com,+1-683-884-2536,44,Male,New Brandon,Michigan,92,Active,Premium,132.64,156.8,31.1,52,2025-05-28,Credit Card,0.0,4.18,-2,3,2025-05-19,Medium,"Mobile Service, Internet, Device Protection",Unlimited Data Plan
CUST_000934,Lisa,Mcintosh,lisa.mcintosh@hotmail.com,8654795515,53,Male,New Ian,Alabama,18,Active,Premium,74.22,415.0,37.21,45,2025-07-19,Credit Card,0.0,4.15,0,2,2025-02-28,Low,"Mobile Service, Internet, Home Security, Cloud Storage",Unlimited Data Plan
CUST_000935,Amber,Cook,amber.cook@yahoo.com,307-340-9131,20,Male,Maxwellfurt,Connecticut,89,Inactive,Standard,61.79,257.9,41.74,49,2025-07-20,Credit Card,97.77,3.06,8,0,,Medium,"Mobile Service, Internet, Cloud Storage","Unlimited Data Plan, TV Bundle"
CUST_000936,Valerie,Smith,valerie.smith@yahoo.com,376-402-2069x5354,60,Female,North Elizabethburgh,New Hampshire,53,Active,Standard,82.49,214.1,36.28,42,2025-08-18,Debit Card,132.98,2.12,-1,2,2025-04-23,High,"Mobile Service, Internet",Unlimited Data Plan
CUST_000937,Kristen,Mccullough,kristen.mccullough@yahoo.com,5024601515,74,Male,Tammyshire,Kentucky,53,Active,Standard,100.46,617.8,19.94,47,2025-07-04,Bank Transfer,0.0,3.04,-8,1,2025-06-25,Medium,"Mobile Service, Internet, Cloud Storage",Unlimited Data Plan
